C,C1,C2
1.2220000000000002e-07,1.2000000000000002e-07,2.2000000000000003e-09
1.2220000000000002e-07,2.2000000000000003e-09,1.2000000000000002e-07
1.227e-07,1.2000000000000002e-07,2.7e-09
1.227e-07,2.7e-09,1.2000000000000002e-07
1.2330000000000003e-07,1.2000000000000002e-07,3.3e-09
1.2330000000000003e-07,3.3e-09,1.2000000000000002e-07
1.2390000000000002e-07,1.2000000000000002e-07,3.9e-09
1.2390000000000002e-07,3.9e-09,1.2000000000000002e-07
1.24e-07,5.6000000000000005e-08,6.8e-08
1.24e-07,6.8e-08,5.6000000000000005e-08
1.2470000000000002e-07,1.2000000000000002e-07,4.7e-09
1.2470000000000002e-07,4.7e-09,1.2000000000000002e-07
1.256e-07,1.2000000000000002e-07,5.6000000000000005e-09
1.256e-07,5.6000000000000005e-09,1.2000000000000002e-07
1.2680000000000002e-07,1.2000000000000002e-07,6.8000000000000005e-09
1.2680000000000002e-07,6.8000000000000005e-09,1.2000000000000002e-07
1.2699999999999999e-07,1e-07,2.7e-08
1.2699999999999999e-07,2.7e-08,1e-07
1.2820000000000002e-07,1.2000000000000002e-07,8.2e-09
1.2820000000000002e-07,8.2e-09,1.2000000000000002e-07
1.29e-07,4.7000000000000004e-08,8.2e-08
1.29e-07,8.2e-08,4.7000000000000004e-08
1.3000000000000003e-07,1.2000000000000002e-07,1e-08
1.3000000000000003e-07,1e-08,1.2000000000000002e-07
1.3200000000000002e-07,1.2000000000000002e-07,1.2000000000000002e-08
1.3200000000000002e-07,1.2000000000000002e-08,1.2000000000000002e-07
1.3299999999999999e-07,1e-07,3.3000000000000004e-08
1.3299999999999999e-07,3.3000000000000004e-08,1e-07
1.3500000000000003e-07,1.2000000000000002e-07,1.5000000000000002e-08
1.3500000000000003e-07,1.5000000000000002e-08,1.2000000000000002e-07
1.36e-07,6.8e-08,6.8e-08
1.3800000000000002e-07,1.2000000000000002e-07,1.8000000000000002e-08
1.3800000000000002e-07,1.8000000000000002e-08,1.2000000000000002e-07
1.3800000000000002e-07,5.6000000000000005e-08,8.2e-08
1.3800000000000002e-07,8.2e-08,5.6000000000000005e-08
1.3900000000000001e-07,1e-07,3.9000000000000005e-08
1.3900000000000001e-07,3.9000000000000005e-08,1e-07
1.4200000000000003e-07,1.2000000000000002e-07,2.2000000000000002e-08
1.4200000000000003e-07,2.2000000000000002e-08,1.2000000000000002e-07
1.47e-07,1e-07,4.7000000000000004e-08
1.47e-07,1.2000000000000002e-07,2.7e-08
1.47e-07,2.7e-08,1.2000000000000002e-07
1.47e-07,4.7000000000000004e-08,1e-07
1.5e-07,0,1.5e-07
1.5e-07,1.5e-07,0
1.5e-07,6.8e-08,8.2e-08
1.5e-07,8.2e-08,6.8e-08
1.5001e-07,1.5e-07,1e-11
1.5001e-07,1e-11,1.5e-07
1.5001199999999998e-07,1.5e-07,1.2e-11
1.5001199999999998e-07,1.2e-11,1.5e-07
1.5001499999999998e-07,1.5e-07,1.5e-11
1.5001499999999998e-07,1.5e-11,1.5e-07
1.50018e-07,1.5e-07,1.8e-11
1.50018e-07,1.8e-11,1.5e-07
1.50022e-07,1.5e-07,2.1999999999999998e-11
1.50022e-07,2.1999999999999998e-11,1.5e-07
1.50027e-07,1.5e-07,2.7e-11
1.50027e-07,2.7e-11,1.5e-07
1.50033e-07,1.5e-07,3.3e-11
1.50033e-07,3.3e-11,1.5e-07
1.5003899999999998e-07,1.5e-07,3.9e-11
1.5003899999999998e-07,3.9e-11,1.5e-07
1.50047e-07,1.5e-07,4.7e-11
1.50047e-07,4.7e-11,1.5e-07
1.50056e-07,1.5e-07,5.6e-11
1.50056e-07,5.6e-11,1.5e-07
1.50068e-07,1.5e-07,6.8e-11
1.50068e-07,6.8e-11,1.5e-07
1.5008199999999998e-07,1.5e-07,8.2e-11
1.5008199999999998e-07,8.2e-11,1.5e-07
1.501e-07,1.5e-07,9.999999999999999e-11
1.501e-07,9.999999999999999e-11,1.5e-07
1.5012e-07,1.5e-07,1.2e-10
1.5012e-07,1.2e-10,1.5e-07
1.5015e-07,1.5e-07,1.5e-10
1.5015e-07,1.5e-10,1.5e-07
1.5017999999999999e-07,1.5e-07,1.8e-10
1.5017999999999999e-07,1.8e-10,1.5e-07
1.5022e-07,1.5e-07,2.2e-10
1.5022e-07,2.2e-10,1.5e-07
1.5026999999999998e-07,1.5e-07,2.7e-10
1.5026999999999998e-07,2.7e-10,1.5e-07
1.5033e-07,1.5e-07,3.3e-10
1.5033e-07,3.3e-10,1.5e-07
1.5038999999999999e-07,1.5e-07,3.9e-10
1.5038999999999999e-07,3.9e-10,1.5e-07
1.5047e-07,1.5e-07,4.699999999999999e-10
1.5047e-07,4.699999999999999e-10,1.5e-07
1.5056e-07,1.5e-07,5.599999999999999e-10
1.5056e-07,5.599999999999999e-10,1.5e-07
1.5068e-07,1.5e-07,6.799999999999999e-10
1.5068e-07,6.799999999999999e-10,1.5e-07
1.5082e-07,1.5e-07,8.2e-10
1.5082e-07,8.2e-10,1.5e-07
1.51e-07,1.5e-07,1e-09
1.51e-07,1e-09,1.5e-07
1.512e-07,1.5e-07,1.2e-09
1.512e-07,1.2e-09,1.5e-07
1.515e-07,1.5e-07,1.5e-09
1.515e-07,1.5e-09,1.5e-07
1.518e-07,1.5e-07,1.8e-09
1.518e-07,1.8e-09,1.5e-07
1.522e-07,1.5e-07,2.2000000000000003e-09
1.522e-07,2.2000000000000003e-09,1.5e-07
1.5269999999999998e-07,1.5e-07,2.7e-09
1.5269999999999998e-07,2.7e-09,1.5e-07
1.53e-07,1.2000000000000002e-07,3.3000000000000004e-08
1.53e-07,3.3000000000000004e-08,1.2000000000000002e-07
1.533e-07,1.5e-07,3.3e-09
1.533e-07,3.3e-09,1.5e-07
1.539e-07,1.5e-07,3.9e-09
1.539e-07,3.9e-09,1.5e-07
1.547e-07,1.5e-07,4.7e-09
1.547e-07,4.7e-09,1.5e-07
1.556e-07,1.5e-07,5.6000000000000005e-09
1.556e-07,5.6000000000000005e-09,1.5e-07
1.56e-07,1e-07,5.6000000000000005e-08
1.56e-07,5.6000000000000005e-08,1e-07
1.568e-07,1.5e-07,6.8000000000000005e-09
1.568e-07,6.8000000000000005e-09,1.5e-07
1.582e-07,1.5e-07,8.2e-09
1.582e-07,8.2e-09,1.5e-07
1.5900000000000003e-07,1.2000000000000002e-07,3.9000000000000005e-08
1.5900000000000003e-07,3.9000000000000005e-08,1.2000000000000002e-07
1.6e-07,1.5e-07,1e-08
1.6e-07,1e-08,1.5e-07
1.62e-07,1.5e-07,1.2000000000000002e-08
1.62e-07,1.2000000000000002e-08,1.5e-07
1.64e-07,8.2e-08,8.2e-08
1.65e-07,1.5e-07,1.5000000000000002e-08
1.65e-07,1.5000000000000002e-08,1.5e-07
1.6700000000000003e-07,1.2000000000000002e-07,4.7000000000000004e-08
1.6700000000000003e-07,4.7000000000000004e-08,1.2000000000000002e-07
1.68e-07,1e-07,6.8e-08
1.68e-07,1.5e-07,1.8000000000000002e-08
1.68e-07,1.8000000000000002e-08,1.5e-07
1.68e-07,6.8e-08,1e-07
1.72e-07,1.5e-07,2.2000000000000002e-08
1.72e-07,2.2000000000000002e-08,1.5e-07
1.7600000000000001e-07,1.2000000000000002e-07,5.6000000000000005e-08
1.7600000000000001e-07,5.6000000000000005e-08,1.2000000000000002e-07
1.7699999999999998e-07,1.5e-07,2.7e-08
1.7699999999999998e-07,2.7e-08,1.5e-07
1.8e-07,0,1.8e-07
1.8e-07,1.8e-07,0
1.8001e-07,1.8e-07,1e-11
1.8001e-07,1e-11,1.8e-07
1.8001199999999998e-07,1.8e-07,1.2e-11
1.8001199999999998e-07,1.2e-11,1.8e-07
1.80015e-07,1.8e-07,1.5e-11
1.80015e-07,1.5e-11,1.8e-07
1.80018e-07,1.8e-07,1.8e-11
1.80018e-07,1.8e-11,1.8e-07
1.80022e-07,1.8e-07,2.1999999999999998e-11
1.80022e-07,2.1999999999999998e-11,1.8e-07
1.80027e-07,1.8e-07,2.7e-11
1.80027e-07,2.7e-11,1.8e-07
1.80033e-07,1.8e-07,3.3e-11
1.80033e-07,3.3e-11,1.8e-07
1.80039e-07,1.8e-07,3.9e-11
1.80039e-07,3.9e-11,1.8e-07
1.80047e-07,1.8e-07,4.7e-11
1.80047e-07,4.7e-11,1.8e-07
1.80056e-07,1.8e-07,5.6e-11
1.80056e-07,5.6e-11,1.8e-07
1.80068e-07,1.8e-07,6.8e-11
1.80068e-07,6.8e-11,1.8e-07
1.8008199999999998e-07,1.8e-07,8.2e-11
1.8008199999999998e-07,8.2e-11,1.8e-07
1.801e-07,1.8e-07,9.999999999999999e-11
1.801e-07,9.999999999999999e-11,1.8e-07
1.8012e-07,1.8e-07,1.2e-10
1.8012e-07,1.2e-10,1.8e-07
1.8015e-07,1.8e-07,1.5e-10
1.8015e-07,1.5e-10,1.8e-07
1.8018e-07,1.8e-07,1.8e-10
1.8018e-07,1.8e-10,1.8e-07
1.8022e-07,1.8e-07,2.2e-10
1.8022e-07,2.2e-10,1.8e-07
1.8026999999999999e-07,1.8e-07,2.7e-10
1.8026999999999999e-07,2.7e-10,1.8e-07
1.8033e-07,1.8e-07,3.3e-10
1.8033e-07,3.3e-10,1.8e-07
1.8039e-07,1.8e-07,3.9e-10
1.8039e-07,3.9e-10,1.8e-07
1.8047e-07,1.8e-07,4.699999999999999e-10
1.8047e-07,4.699999999999999e-10,1.8e-07
1.8056e-07,1.8e-07,5.599999999999999e-10
1.8056e-07,5.599999999999999e-10,1.8e-07
1.8068e-07,1.8e-07,6.799999999999999e-10
1.8068e-07,6.799999999999999e-10,1.8e-07
1.8082e-07,1.8e-07,8.2e-10
1.8082e-07,8.2e-10,1.8e-07
1.81e-07,1.8e-07,1e-09
1.81e-07,1e-09,1.8e-07
1.812e-07,1.8e-07,1.2e-09
1.812e-07,1.2e-09,1.8e-07
1.815e-07,1.8e-07,1.5e-09
1.815e-07,1.5e-09,1.8e-07
1.818e-07,1.8e-07,1.8e-09
1.818e-07,1.8e-09,1.8e-07
1.8200000000000002e-07,1e-07,8.2e-08
1.8200000000000002e-07,8.2e-08,1e-07
1.822e-07,1.8e-07,2.2000000000000003e-09
1.822e-07,2.2000000000000003e-09,1.8e-07
1.827e-07,1.8e-07,2.7e-09
1.827e-07,2.7e-09,1.8e-07
1.8299999999999998e-07,1.5e-07,3.3000000000000004e-08
1.8299999999999998e-07,3.3000000000000004e-08,1.5e-07
1.833e-07,1.8e-07,3.3e-09
1.833e-07,3.3e-09,1.8e-07
1.839e-07,1.8e-07,3.9e-09
1.839e-07,3.9e-09,1.8e-07
1.847e-07,1.8e-07,4.7e-09
1.847e-07,4.7e-09,1.8e-07
1.856e-07,1.8e-07,5.6000000000000005e-09
1.856e-07,5.6000000000000005e-09,1.8e-07
1.868e-07,1.8e-07,6.8000000000000005e-09
1.868e-07,6.8000000000000005e-09,1.8e-07
1.8800000000000002e-07,1.2000000000000002e-07,6.8e-08
1.8800000000000002e-07,6.8e-08,1.2000000000000002e-07
1.882e-07,1.8e-07,8.2e-09
1.882e-07,8.2e-09,1.8e-07
1.89e-07,1.5e-07,3.9000000000000005e-08
1.89e-07,3.9000000000000005e-08,1.5e-07
1.9e-07,1.8e-07,1e-08
1.9e-07,1e-08,1.8e-07
1.92e-07,1.8e-07,1.2000000000000002e-08
1.92e-07,1.2000000000000002e-08,1.8e-07
1.9499999999999999e-07,1.8e-07,1.5000000000000002e-08
1.9499999999999999e-07,1.5000000000000002e-08,1.8e-07
1.97e-07,1.5e-07,4.7000000000000004e-08
1.97e-07,4.7000000000000004e-08,1.5e-07
1.98e-07,1.8e-07,1.8000000000000002e-08
1.98e-07,1.8000000000000002e-08,1.8e-07
2e-07,1e-07,1e-07
2.02e-07,1.8e-07,2.2000000000000002e-08
2.02e-07,2.2000000000000002e-08,1.8e-07
2.0200000000000004e-07,1.2000000000000002e-07,8.2e-08
2.0200000000000004e-07,8.2e-08,1.2000000000000002e-07
2.06e-07,1.5e-07,5.6000000000000005e-08
2.06e-07,5.6000000000000005e-08,1.5e-07
2.07e-07,1.8e-07,2.7e-08
2.07e-07,2.7e-08,1.8e-07
2.1300000000000001e-07,1.8e-07,3.3000000000000004e-08
2.1300000000000001e-07,3.3000000000000004e-08,1.8e-07
2.18e-07,1.5e-07,6.8e-08
2.18e-07,6.8e-08,1.5e-07
2.19e-07,1.8e-07,3.9000000000000005e-08
2.19e-07,3.9000000000000005e-08,1.8e-07
2.2e-07,0,2.2e-07
2.2e-07,1e-07,1.2000000000000002e-07
2.2e-07,1.2000000000000002e-07,1e-07
2.2e-07,2.2e-07,0
2.2001000000000002e-07,2.2e-07,1e-11
2.2001000000000002e-07,1e-11,2.2e-07
2.20012e-07,2.2e-07,1.2e-11
2.20012e-07,1.2e-11,2.2e-07
2.20015e-07,2.2e-07,1.5e-11
2.20015e-07,1.5e-11,2.2e-07
2.20018e-07,2.2e-07,1.8e-11
2.20018e-07,1.8e-11,2.2e-07
2.20022e-07,2.2e-07,2.1999999999999998e-11
2.20022e-07,2.1999999999999998e-11,2.2e-07
2.2002700000000002e-07,2.2e-07,2.7e-11
2.2002700000000002e-07,2.7e-11,2.2e-07
2.2003300000000002e-07,2.2e-07,3.3e-11
2.2003300000000002e-07,3.3e-11,2.2e-07
2.20039e-07,2.2e-07,3.9e-11
2.20039e-07,3.9e-11,2.2e-07
2.20047e-07,2.2e-07,4.7e-11
2.20047e-07,4.7e-11,2.2e-07
2.2005600000000002e-07,2.2e-07,5.6e-11
2.2005600000000002e-07,5.6e-11,2.2e-07
2.20068e-07,2.2e-07,6.8e-11
2.20068e-07,6.8e-11,2.2e-07
2.20082e-07,2.2e-07,8.2e-11
2.20082e-07,8.2e-11,2.2e-07
2.2010000000000002e-07,2.2e-07,9.999999999999999e-11
2.2010000000000002e-07,9.999999999999999e-11,2.2e-07
2.2012000000000001e-07,2.2e-07,1.2e-10
2.2012000000000001e-07,1.2e-10,2.2e-07
2.2015000000000002e-07,2.2e-07,1.5e-10
2.2015000000000002e-07,1.5e-10,2.2e-07
2.2018e-07,2.2e-07,1.8e-10
2.2018e-07,1.8e-10,2.2e-07
2.2022000000000002e-07,2.2e-07,2.2e-10
2.2022000000000002e-07,2.2e-10,2.2e-07
2.2027e-07,2.2e-07,2.7e-10
2.2027e-07,2.7e-10,2.2e-07
2.2033000000000001e-07,2.2e-07,3.3e-10
2.2033000000000001e-07,3.3e-10,2.2e-07
2.2039e-07,2.2e-07,3.9e-10
2.2039e-07,3.9e-10,2.2e-07
2.2047000000000001e-07,2.2e-07,4.699999999999999e-10
2.2047000000000001e-07,4.699999999999999e-10,2.2e-07
2.2056e-07,2.2e-07,5.599999999999999e-10
2.2056e-07,5.599999999999999e-10,2.2e-07
2.2068000000000001e-07,2.2e-07,6.799999999999999e-10
2.2068000000000001e-07,6.799999999999999e-10,2.2e-07
2.2082000000000001e-07,2.2e-07,8.2e-10
2.2082000000000001e-07,8.2e-10,2.2e-07
2.21e-07,2.2e-07,1e-09
2.21e-07,1e-09,2.2e-07
2.2120000000000002e-07,2.2e-07,1.2e-09
2.2120000000000002e-07,1.2e-09,2.2e-07
2.2150000000000002e-07,2.2e-07,1.5e-09
2.2150000000000002e-07,1.5e-09,2.2e-07
2.2180000000000001e-07,2.2e-07,1.8e-09
2.2180000000000001e-07,1.8e-09,2.2e-07
2.2220000000000002e-07,2.2e-07,2.2000000000000003e-09
2.2220000000000002e-07,2.2000000000000003e-09,2.2e-07
2.227e-07,2.2e-07,2.7e-09
2.227e-07,2.7e-09,2.2e-07
2.2330000000000002e-07,2.2e-07,3.3e-09
2.2330000000000002e-07,3.3e-09,2.2e-07
2.239e-07,2.2e-07,3.9e-09
2.239e-07,3.9e-09,2.2e-07
2.2470000000000002e-07,2.2e-07,4.7e-09
2.2470000000000002e-07,4.7e-09,2.2e-07
2.256e-07,2.2e-07,5.6000000000000005e-09
2.256e-07,5.6000000000000005e-09,2.2e-07
2.2680000000000002e-07,2.2e-07,6.8000000000000005e-09
2.2680000000000002e-07,6.8000000000000005e-09,2.2e-07
2.27e-07,1.8e-07,4.7000000000000004e-08
2.27e-07,4.7000000000000004e-08,1.8e-07
2.2820000000000002e-07,2.2e-07,8.2e-09
2.2820000000000002e-07,8.2e-09,2.2e-07
2.3000000000000002e-07,2.2e-07,1e-08
2.3000000000000002e-07,1e-08,2.2e-07
2.32e-07,1.5e-07,8.2e-08
2.32e-07,2.2e-07,1.2000000000000002e-08
2.32e-07,1.2000000000000002e-08,2.2e-07
2.32e-07,8.2e-08,1.5e-07
2.3500000000000003e-07,2.2e-07,1.5000000000000002e-08
2.3500000000000003e-07,1.5000000000000002e-08,2.2e-07
2.36e-07,1.8e-07,5.6000000000000005e-08
2.36e-07,5.6000000000000005e-08,1.8e-07
2.3800000000000001e-07,2.2e-07,1.8000000000000002e-08
2.3800000000000001e-07,1.8000000000000002e-08,2.2e-07
2.4000000000000003e-07,1.2000000000000002e-07,1.2000000000000002e-07
2.42e-07,2.2e-07,2.2000000000000002e-08
2.42e-07,2.2000000000000002e-08,2.2e-07
2.4700000000000003e-07,2.2e-07,2.7e-08
2.4700000000000003e-07,2.7e-08,2.2e-07
2.48e-07,1.8e-07,6.8e-08
2.48e-07,6.8e-08,1.8e-07
2.5e-07,1e-07,1.5e-07
2.5e-07,1.5e-07,1e-07
2.53e-07,2.2e-07,3.3000000000000004e-08
2.53e-07,3.3000000000000004e-08,2.2e-07
2.5900000000000003e-07,2.2e-07,3.9000000000000005e-08
2.5900000000000003e-07,3.9000000000000005e-08,2.2e-07
2.62e-07,1.8e-07,8.2e-08
2.62e-07,8.2e-08,1.8e-07
2.67e-07,2.2e-07,4.7000000000000004e-08
2.67e-07,4.7000000000000004e-08,2.2e-07
2.7e-07,0,2.7e-07
2.7e-07,1.2000000000000002e-07,1.5e-07
2.7e-07,1.5e-07,1.2000000000000002e-07
2.7e-07,2.7e-07,0
2.7001e-07,2.7e-07,1e-11
2.7001e-07,1e-11,2.7e-07
2.70012e-07,2.7e-07,1.2e-11
2.70012e-07,1.2e-11,2.7e-07
2.70015e-07,2.7e-07,1.5e-11
2.70015e-07,1.5e-11,2.7e-07
2.7001800000000003e-07,2.7e-07,1.8e-11
2.7001800000000003e-07,1.8e-11,2.7e-07
2.7002200000000003e-07,2.7e-07,2.1999999999999998e-11
2.7002200000000003e-07,2.1999999999999998e-11,2.7e-07
2.70027e-07,2.7e-07,2.7e-11
2.70027e-07,2.7e-11,2.7e-07
2.70033e-07,2.7e-07,3.3e-11
2.70033e-07,3.3e-11,2.7e-07
2.7003900000000003e-07,2.7e-07,3.9e-11
2.7003900000000003e-07,3.9e-11,2.7e-07
2.70047e-07,2.7e-07,4.7e-11
2.70047e-07,4.7e-11,2.7e-07
2.70056e-07,2.7e-07,5.6e-11
2.70056e-07,5.6e-11,2.7e-07
2.7006800000000003e-07,2.7e-07,6.8e-11
2.7006800000000003e-07,6.8e-11,2.7e-07
2.70082e-07,2.7e-07,8.2e-11
2.70082e-07,8.2e-11,2.7e-07
2.701e-07,2.7e-07,9.999999999999999e-11
2.701e-07,9.999999999999999e-11,2.7e-07
2.7012e-07,2.7e-07,1.2e-10
2.7012e-07,1.2e-10,2.7e-07
2.7015e-07,2.7e-07,1.5e-10
2.7015e-07,1.5e-10,2.7e-07
2.7018e-07,2.7e-07,1.8e-10
2.7018e-07,1.8e-10,2.7e-07
2.7022e-07,2.7e-07,2.2e-10
2.7022e-07,2.2e-10,2.7e-07
2.7027e-07,2.7e-07,2.7e-10
2.7027e-07,2.7e-10,2.7e-07
2.7033e-07,2.7e-07,3.3e-10
2.7033e-07,3.3e-10,2.7e-07
2.7039000000000003e-07,2.7e-07,3.9e-10
2.7039000000000003e-07,3.9e-10,2.7e-07
2.7047e-07,2.7e-07,4.699999999999999e-10
2.7047e-07,4.699999999999999e-10,2.7e-07
2.7056e-07,2.7e-07,5.599999999999999e-10
2.7056e-07,5.599999999999999e-10,2.7e-07
2.7068e-07,2.7e-07,6.799999999999999e-10
2.7068e-07,6.799999999999999e-10,2.7e-07
2.7082e-07,2.7e-07,8.2e-10
2.7082e-07,8.2e-10,2.7e-07
2.7100000000000003e-07,2.7e-07,1e-09
2.7100000000000003e-07,1e-09,2.7e-07
2.712e-07,2.7e-07,1.2e-09
2.712e-07,1.2e-09,2.7e-07
2.715e-07,2.7e-07,1.5e-09
2.715e-07,1.5e-09,2.7e-07
2.718e-07,2.7e-07,1.8e-09
2.718e-07,1.8e-09,2.7e-07
2.722e-07,2.7e-07,2.2000000000000003e-09
2.722e-07,2.2000000000000003e-09,2.7e-07
2.727e-07,2.7e-07,2.7e-09
2.727e-07,2.7e-09,2.7e-07
2.733e-07,2.7e-07,3.3e-09
2.733e-07,3.3e-09,2.7e-07
2.739e-07,2.7e-07,3.9e-09
2.739e-07,3.9e-09,2.7e-07
2.747e-07,2.7e-07,4.7e-09
2.747e-07,4.7e-09,2.7e-07
2.756e-07,2.7e-07,5.6000000000000005e-09
2.756e-07,5.6000000000000005e-09,2.7e-07
2.7600000000000004e-07,2.2e-07,5.6000000000000005e-08
2.7600000000000004e-07,5.6000000000000005e-08,2.2e-07
2.768e-07,2.7e-07,6.8000000000000005e-09
2.768e-07,6.8000000000000005e-09,2.7e-07
2.782e-07,2.7e-07,8.2e-09
2.782e-07,8.2e-09,2.7e-07
2.7999999999999997e-07,1e-07,1.8e-07
2.7999999999999997e-07,1.8e-07,1e-07
2.8e-07,2.7e-07,1e-08
2.8e-07,1e-08,2.7e-07
2.82e-07,2.7e-07,1.2000000000000002e-08
2.82e-07,1.2000000000000002e-08,2.7e-07
2.85e-07,2.7e-07,1.5000000000000002e-08
2.85e-07,1.5000000000000002e-08,2.7e-07
2.8800000000000004e-07,2.2e-07,6.8e-08
2.8800000000000004e-07,2.7e-07,1.8000000000000002e-08
2.8800000000000004e-07,1.8000000000000002e-08,2.7e-07
2.8800000000000004e-07,6.8e-08,2.2e-07
2.92e-07,2.7e-07,2.2000000000000002e-08
2.92e-07,2.2000000000000002e-08,2.7e-07
2.97e-07,2.7e-07,2.7e-08
2.97e-07,2.7e-08,2.7e-07
3e-07,1.2000000000000002e-07,1.8e-07
3e-07,1.5e-07,1.5e-07
3e-07,1.8e-07,1.2000000000000002e-07
3.0200000000000003e-07,2.2e-07,8.2e-08
3.0200000000000003e-07,8.2e-08,2.2e-07
3.03e-07,2.7e-07,3.3000000000000004e-08
3.03e-07,3.3000000000000004e-08,2.7e-07
3.0900000000000003e-07,2.7e-07,3.9000000000000005e-08
3.0900000000000003e-07,3.9000000000000005e-08,2.7e-07
3.17e-07,2.7e-07,4.7000000000000004e-08
3.17e-07,4.7000000000000004e-08,2.7e-07
3.2e-07,1e-07,2.2e-07
3.2e-07,2.2e-07,1e-07
3.2600000000000003e-07,2.7e-07,5.6000000000000005e-08
3.2600000000000003e-07,5.6000000000000005e-08,2.7e-07
3.3e-07,0,3.3e-07
3.3e-07,1.5e-07,1.8e-07
3.3e-07,1.8e-07,1.5e-07
3.3e-07,3.3e-07,0
3.3001000000000003e-07,3.3e-07,1e-11
3.3001000000000003e-07,1e-11,3.3e-07
3.3001200000000003e-07,3.3e-07,1.2e-11
3.3001200000000003e-07,1.2e-11,3.3e-07
3.30015e-07,3.3e-07,1.5e-11
3.30015e-07,1.5e-11,3.3e-07
3.3001800000000004e-07,3.3e-07,1.8e-11
3.3001800000000004e-07,1.8e-11,3.3e-07
3.3002200000000004e-07,3.3e-07,2.1999999999999998e-11
3.3002200000000004e-07,2.1999999999999998e-11,3.3e-07
3.30027e-07,3.3e-07,2.7e-11
3.30027e-07,2.7e-11,3.3e-07
3.3003300000000003e-07,3.3e-07,3.3e-11
3.3003300000000003e-07,3.3e-11,3.3e-07
3.3003900000000003e-07,3.3e-07,3.9e-11
3.3003900000000003e-07,3.9e-11,3.3e-07
3.30047e-07,3.3e-07,4.7e-11
3.30047e-07,4.7e-11,3.3e-07
3.3005600000000003e-07,3.3e-07,5.6e-11
3.3005600000000003e-07,5.6e-11,3.3e-07
3.3006800000000004e-07,3.3e-07,6.8e-11
3.3006800000000004e-07,6.8e-11,3.3e-07
3.30082e-07,3.3e-07,8.2e-11
3.30082e-07,8.2e-11,3.3e-07
3.301e-07,3.3e-07,9.999999999999999e-11
3.301e-07,9.999999999999999e-11,3.3e-07
3.3012e-07,3.3e-07,1.2e-10
3.3012e-07,1.2e-10,3.3e-07
3.3015000000000003e-07,3.3e-07,1.5e-10
3.3015000000000003e-07,1.5e-10,3.3e-07
3.3018e-07,3.3e-07,1.8e-10
3.3018e-07,1.8e-10,3.3e-07
3.3022e-07,3.3e-07,2.2e-10
3.3022e-07,2.2e-10,3.3e-07
3.3027e-07,3.3e-07,2.7e-10
3.3027e-07,2.7e-10,3.3e-07
3.3033e-07,3.3e-07,3.3e-10
3.3033e-07,3.3e-10,3.3e-07
3.3039000000000004e-07,3.3e-07,3.9e-10
3.3039000000000004e-07,3.9e-10,3.3e-07
3.3047e-07,3.3e-07,4.699999999999999e-10
3.3047e-07,4.699999999999999e-10,3.3e-07
3.3056e-07,3.3e-07,5.599999999999999e-10
3.3056e-07,5.599999999999999e-10,3.3e-07
3.3068e-07,3.3e-07,6.799999999999999e-10
3.3068e-07,6.799999999999999e-10,3.3e-07
3.3082e-07,3.3e-07,8.2e-10
3.3082e-07,8.2e-10,3.3e-07
3.3100000000000004e-07,3.3e-07,1e-09
3.3100000000000004e-07,1e-09,3.3e-07
3.312e-07,3.3e-07,1.2e-09
3.312e-07,1.2e-09,3.3e-07
3.315e-07,3.3e-07,1.5e-09
3.315e-07,1.5e-09,3.3e-07
3.318e-07,3.3e-07,1.8e-09
3.318e-07,1.8e-09,3.3e-07
3.322e-07,3.3e-07,2.2000000000000003e-09
3.322e-07,2.2000000000000003e-09,3.3e-07
3.327e-07,3.3e-07,2.7e-09
3.327e-07,2.7e-09,3.3e-07
3.333e-07,3.3e-07,3.3e-09
3.333e-07,3.3e-09,3.3e-07
3.339e-07,3.3e-07,3.9e-09
3.339e-07,3.9e-09,3.3e-07
3.347e-07,3.3e-07,4.7e-09
3.347e-07,4.7e-09,3.3e-07
3.356e-07,3.3e-07,5.6000000000000005e-09
3.356e-07,5.6000000000000005e-09,3.3e-07
3.368e-07,3.3e-07,6.8000000000000005e-09
3.368e-07,6.8000000000000005e-09,3.3e-07
3.38e-07,2.7e-07,6.8e-08
3.38e-07,6.8e-08,2.7e-07
3.382e-07,3.3e-07,8.2e-09
3.382e-07,8.2e-09,3.3e-07
3.4000000000000003e-07,1.2000000000000002e-07,2.2e-07
3.4000000000000003e-07,2.2e-07,1.2000000000000002e-07
3.4000000000000003e-07,3.3e-07,1e-08
3.4000000000000003e-07,1e-08,3.3e-07
3.42e-07,3.3e-07,1.2000000000000002e-08
3.42e-07,1.2000000000000002e-08,3.3e-07
3.4500000000000003e-07,3.3e-07,1.5000000000000002e-08
3.4500000000000003e-07,1.5000000000000002e-08,3.3e-07
3.48e-07,3.3e-07,1.8000000000000002e-08
3.48e-07,1.8000000000000002e-08,3.3e-07
3.5200000000000003e-07,2.7e-07,8.2e-08
3.5200000000000003e-07,3.3e-07,2.2000000000000002e-08
3.5200000000000003e-07,2.2000000000000002e-08,3.3e-07
3.5200000000000003e-07,8.2e-08,2.7e-07
3.5700000000000003e-07,3.3e-07,2.7e-08
3.5700000000000003e-07,2.7e-08,3.3e-07
3.6e-07,1.8e-07,1.8e-07
3.63e-07,3.3e-07,3.3000000000000004e-08
3.63e-07,3.3000000000000004e-08,3.3e-07
3.6900000000000004e-07,3.3e-07,3.9000000000000005e-08
3.6900000000000004e-07,3.9000000000000005e-08,3.3e-07
3.7e-07,1e-07,2.7e-07
